SC_CODE,SC_NAME,OPEN,HIGH,LOW,CLOSE
517356,ACI INFOCOM ,0.38,0.38,0.38,0.38
517370,INCAP LTD.  ,21.1,21.1,21.1,21.1
517372,GUJ.INTRUX  ,101.3,106.0,101.0,105.9
517380,IGARSHI MOT ,461.45,496.7,461.45,475.0
517385,SYMPHONY    ,1072.9,1122.0,1071.95,1083.45
517393,VINTRON INF.,0.57,0.57,0.57,0.57
517397,PAN ELECTR. ,12.69,12.69,12.69,12.69
517399,VXL INSTRUM.,5.29,5.55,5.07,5.07
517415,LEE&NEE SOFT,2.5,2.64,2.4,2.6
517417,PATEL AIRTEM,168.7,184.0,168.0,177.3
517421,BFLYGANDHI  ,654.0,781.05,650.45,774.95
517429,ATHENAGLO   ,43.0,43.0,41.0,41.0
517431,NARMADA MACP,5.7,5.7,5.7,5.7
517437,DUTRON POLY.,158.6,158.6,145.5,158.6
517447,R.S.SOFTWARE,27.9,28.0,27.5,27.75
517449,MAGNA ELECTR,158.5,162.85,158.5,160.75
517477,ELNET TECH. ,142.85,142.85,138.0,140.15
517494,ACCEL       ,13.69,13.7,13.06,13.47
517498,WEBELSOLAR  ,43.8,44.3,42.55,43.65
517500,ROTO PUMPS  ,219.9,220.45,209.0,210.95
517506,TTK PRESTIGE,7196.6,7240.0,7160.05,7224.6
517514,DHINDIA     ,18.3,18.3,17.35,17.55
517522,RAJ GLO WIR ,1022.3,1048.25,1016.45,1022.1
517530,SURANATP    ,4.54,4.99,4.49,4.78
517536,ONWARD TECHN,122.05,123.0,118.45,120.0
517544,CENTUM ELEC ,439.25,440.4,416.95,420.0
517546,ALFA TRANSFO,13.5,13.5,13.0,13.45
517548,STARLITE COM,2.59,2.72,2.59,2.59
517554,NHCFOODS    ,7.0,7.25,7.0,7.0
517562,TRIGYN TECH ,85.85,86.2,83.7,84.0
517569,KEI INDUST. ,594.5,617.4,591.6,605.45
517571,IMPPOWERS   ,14.75,15.5,14.15,14.9
518011,KEERTHI     ,135.0,138.25,135.0,138.25
518029,GUJ.SIDH.CEM,42.3,43.4,41.65,42.35
518075,SURAJ PRODUC,41.0,43.25,39.95,39.95
518091,ANJANI PORTL,248.0,274.8,246.0,270.4
519003,MODINATURAL ,116.0,119.8,106.5,111.45
519031,SHAH FOOD(P),17.2,17.2,17.15,17.2
519091,TASTY BITE  ,15488.9,15594.45,15450.05,15450.05
519097,RITESH INTER,38.7,38.7,35.4,37.2
519105,AVT NATURAL ,60.0,62.65,60.0,60.2
519126,HIND.FOODS  ,2250.0,2250.0,2175.0,2200.0
519136,NAHAR INDUST,57.0,60.0,57.0,57.3
519156,VADILAL IND ,990.0,993.55,981.0,983.25
519174,ASHIANA AGRO,5.42,5.42,5.42,5.42
519183,ADF FOODS LT,998.65,1044.4,998.65,1022.55
519191,RGRL        ,26.5,26.95,23.5,25.45
519216,AJANTA SOYA ,123.0,134.9,120.05,122.55
519224,WILLIAM.MAGO,16.5,17.8,16.5,17.7
519230,RICHIRICH   ,2.35,2.35,2.35,2.35
519242,SARDA PROT. ,29.0,29.0,29.0,29.0
519260,SANWARIA    ,0.67,0.67,0.62,0.64
519262,PRIMA AGRO L,23.7,23.7,23.1,23.25
519279,MADHUR IND  ,3.88,3.88,3.88,3.88
519285,TARAI FOODS ,4.72,4.72,4.35,4.61
519287,MODERN DAIRI,9.3,9.42,8.75,9.42
519295,BAMBINO AGRO,205.95,205.95,198.0,201.85
519299,PRIME INDS. ,8.92,8.92,8.92,8.92
519307,VIKAS WSP   ,5.81,5.81,5.65,5.72
519319,JATALIA     ,4.45,4.45,4.41,4.41
519353,BANSISONS TE,4.94,4.94,4.94,4.94
519359,POONA DAL   ,43.5,43.5,41.0,41.7
519367,TRANSGL.FOOD,160.2,176.75,160.2,176.0
519383,ANIK INDS   ,13.02,14.04,12.0,14.04
519397,SHARAT INDUS,30.9,30.95,30.5,30.95
519421,KSE LIMITED ,2100.0,2205.0,2070.05,2205.0
519455,NARBADA     ,25.9,25.9,25.9,25.9
519457,VIRAT CRANE ,25.8,26.0,24.35,24.95
519475,CHORDIA FOOD,173.1,173.1,160.0,173.1
519477,CIANAGRO    ,36.7,38.5,35.8,37.45
519483,TAI INDUST. ,11.47,11.57,11.07,11.57
519494,N K INDUST. ,25.95,25.95,25.95,25.95
519500,BKV INDUSTRS,7.28,7.28,7.28,7.28
519532,ASIAN TEA   ,20.0,20.0,18.85,19.3
519552,HERITGFOOD  ,337.45,342.3,325.8,326.95
519566,SIMRAN FARMS,127.9,128.0,123.95,123.95
519588,DFM FOODS   ,334.3,335.9,330.0,332.7
519600,CCL PRODUCTS,323.8,324.8,306.4,312.0
519602,KELLTONTEC  ,63.95,64.1,63.0,63.55
519604,SURYO FOODS ,4.43,4.65,4.21,4.65
519612,MAHAAN FOODS,18.85,18.85,17.35,18.15
520008,RICO AUTO   ,42.25,44.35,42.25,43.35
520021,OMAX AUTOS. ,44.55,47.7,44.55,46.6
520043,MUNJAL SHOWA,139.0,151.25,138.95,144.9
520051,JAMNA AUTO  ,71.25,79.5,70.2,77.6
520056,SUNDAR.CLAY ,3129.9,3215.3,3125.15,3178.65
520057,JTEKTINDIA  ,93.15,97.2,91.5,95.95
520059,MUNAUTO     ,61.4,61.8,60.15,60.7
520066,JAYBH.MARUTI,319.75,320.0,316.65,317.2
520073,RACLGEAR    ,286.05,295.0,286.05,290.7
520075,SAMKRG PIST.,160.0,164.8,156.0,163.95
520086,SICAL LOG   ,12.46,12.46,11.84,12.01
520111,RATNAMNI MET,1888.1,1941.05,1888.1,1933.25
520113,VESUVIUS IND,1043.5,1051.65,1036.15,1048.0
520119,AUTOMOTIVE S,36.55,39.4,36.55,38.8
520121,ARCEE INDUST,6.2,6.25,6.01,6.13
520123,ABC INDIA   ,66.15,78.75,66.15,73.65
520127,BALURGHAT TE,8.61,10.4,8.61,9.46
520141,SIBAR AUTO  ,6.82,7.26,6.68,6.68
520151,SHREY SH LOG,111.35,116.25,111.0,112.45
520155,STARLOG     ,16.4,16.4,13.75,14.3
521016,INDO COUNT  ,160.2,160.2,154.1,154.8
521018,MARAL OVERS ,37.85,38.85,37.85,38.45
521034,SOMA TEXTILE,6.6,6.6,6.2,6.4
521036,SOURCEIND   ,1.21,1.21,1.21,1.21
521062,OCTAVE      ,2.36,2.36,2.36,2.36
521064,TRIDENT     ,17.1,17.1,16.65,16.67
521070,ALOK INDS.  ,21.15,21.5,20.85,21.0
521080,PASARI SPIN ,1.5,1.5,1.5,1.5
521082,SPENTEX INDS,1.0,1.0,0.92,0.96
521097,AMARJOTHI SP,135.0,142.5,133.1,135.35
521105,OLYMPIA IND.,39.0,39.0,35.95,38.05
521109,NAGREEKA EXP,20.1,21.55,19.7,20.7
521113,SUDITI IND. ,13.95,14.3,13.29,13.33
521131,SBFL        ,4.99,4.99,4.99,4.99
521141,ADITYA SPIN.,9.23,9.26,9.0,9.26
521151,DHANLXMI FAB,18.7,19.95,18.7,19.95
521161,SRI LAK.SAR.,5.23,5.23,5.23,5.23
521163,ZODIAC CLOTH,103.45,110.0,100.35,108.1
521178,SRI RAMK.MIL,13.04,13.04,13.04,13.04
521180,SUPER SPIN. ,6.34,6.52,6.0,6.39
521188,UNITED TEXT.,4.31,4.31,4.31,4.31
521194,SIL INVEST  ,242.0,242.0,231.55,234.0
521200,SURYLAK.COTT,45.1,48.3,45.1,46.9
521206,SAMTEX FASH.,1.18,1.18,1.08,1.09
521210,CITYMAN     ,5.26,5.26,5.26,5.26
521216,DHAN ROTO SP,31.0,34.7,31.0,34.2
521220,DAMOINDUS   ,30.95,31.7,30.1,30.45
521228,TATIA GLOB  ,0.63,0.63,0.62,0.63
521232,SUNIL INDUS.,12.27,12.27,12.27,12.27
521234,SRI NACHAMAI,15.55,15.61,15.55,15.61
521240,SAMBANDAM SP,134.8,135.0,128.25,128.25
521244,CHITRA.SPIN.,8.21,8.53,8.21,8.21
521248,KITEX GARMEN,116.5,116.5,112.5,113.2
522001,CRANEX LTD. ,10.21,10.21,9.65,10.2
522004,BATLIBOI LTD,19.4,19.4,19.0,19.4
522005,AUSTIN ENGG.,48.0,49.85,47.0,47.55
522014,UNITED DRILL,295.0,298.95,289.0,291.45
522017,FLUIDOMAT   ,99.8,101.0,99.8,100.35
522027,EMA INDIA   ,11.56,11.56,11.56,11.56
522029,WINDSOR MACH,31.55,33.75,31.55,33.75
522034,SHANTHI GEAR,151.25,152.1,146.0,147.5
522064,HONDAPOWER  ,1062.0,1062.0,1027.95,1039.25
522073,HITECHGEAR  ,201.8,204.75,193.4,197.85
522074,ELGI EQUIP  ,215.8,219.35,212.6,215.5
522091,UV DER HORST,20.05,20.05,19.35,19.35
522101,KILBURN ENGG,26.05,26.8,25.85,25.85
522105,BIRLA PRETEC,12.5,13.12,12.5,13.12
522108,YUKEN INDIA ,459.9,464.9,453.0,456.75
522113,TIMKEN (I)  ,1245.0,1283.75,1245.0,1256.45
522122,VOITH PAPER ,1098.5,1100.0,1075.6,1092.1
522134,ARTSON ENG  ,47.05,48.0,47.05,47.5
522152,SOLITAIR MC ,25.5,27.25,25.0,25.1
522163,DIAMONPOWER ,0.85,0.86,0.85,0.86
522165,INDSIL HYD  ,14.19,14.19,13.07,14.12
522183,ITL INDUSTRS,139.9,150.45,132.05,146.8
522195,FRONTIER SPR,281.0,305.0,273.0,296.25
522205,PRAJ IND.LTD,380.0,384.2,350.0,352.05
522207,RASANDIK ENG,64.0,64.0,62.3,63.4
522209,YOGI SUNGWON,4.95,4.95,4.95,4.95
522215,HLEGLAS     ,3225.0,3376.25,3225.0,3376.15
522217,GUJ APOIND  ,241.5,241.5,225.1,227.45
522229,TANEJA AERO.,33.7,34.5,31.9,32.45
522231,CONART ENG. ,27.0,27.2,26.5,27.05
522241,M.M.FORGINGS,505.0,505.0,485.95,489.35
522249,MAYUR UNIQ. ,437.15,437.95,430.15,431.4
522251,CENLUB INDUS,74.0,74.0,70.0,72.95
522257,RAJOO ENGIN.,27.7,29.7,27.1,27.55
522263,JMC PROJECTS,102.0,105.65,102.0,105.0
522267,VEEJAY LAKSH,40.0,41.0,39.8,40.95
522273,AHMED.STEEL ,15.3,15.3,15.2,15.2
522275,GET&D       ,120.25,125.55,119.5,121.3
522281,RAM RAT.WIRE,85.05,90.0,85.05,89.55
522285,JAY NECO IND,17.5,18.22,16.61,18.22
522287,KALPA.POWER ,412.0,424.0,410.0,418.45
522289,NMSRESRC    ,3.65,3.65,3.55,3.55
522292,CHANDNI TE  ,50.5,50.8,49.15,50.6
522294,T & I GLOBAL,125.15,132.45,125.1,129.0
522295,CONTROL PRNT,381.0,387.3,362.0,365.0
522650,BEMCO HYDRAU,309.9,317.7,294.45,296.3
523007,ANSAL BUILD.,44.75,48.4,44.0,44.2
523011,WEIZMANN LTD,55.8,56.0,53.05,54.0
523019,B.N.RATHI SE,31.45,32.25,30.5,30.85
523021,RISHITECH   ,23.0,23.9,22.6,22.8
523023,SINCLAIR HOT,50.95,53.5,50.75,52.3
523025,SAFARI IND. ,597.0,642.7,575.05,617.55
523054,BIN.TEX.PR(P,481.7,481.7,481.7,481.7
523100,COSMO FERR. ,24.9,24.9,22.7,22.85
523116,SANCO TRANS ,237.9,249.0,230.1,248.75
523120,ADOR MULTI. ,88.1,93.35,88.0,89.95
523127,EIH ASSO.HOT,268.0,271.9,268.0,271.6
523144,MEDI CAPS   ,45.15,45.15,45.0,45.15
523151,OTCO INTERN.,4.2,4.2,4.2,4.2
523160,MORGAN CRU  ,905.0,905.0,880.0,883.25
523164,SIP INDUST. ,2.06,2.06,2.06,2.06
523186,BA PACK     ,42.6,42.6,42.6,42.6
523204,ABAN OFFSHO ,34.7,35.9,33.9,34.2
523207,KOKUYOCMLN  ,58.5,59.0,57.65,57.8
523229,BHARAT SEATS,75.9,76.7,72.0,72.6
523232,CONT.PETRO  ,53.0,56.55,52.25,54.1
523248,MACHINO PLAS,85.4,90.9,85.4,88.55
523260,PEARL POLYME,15.0,15.1,15.0,15.0
523261,VENKEY'S (I),2263.05,2355.0,2246.1,2274.25
523269,ADVANI HOTEL,56.2,59.4,56.2,58.5
523277,G.V.FILMS   ,0.35,0.37,0.33,0.35
523283,SUPER HOUSE ,129.8,139.15,129.15,131.5
523289,RAMA VISION ,8.33,8.33,7.55,7.55
523301,TCPL PACK   ,485.95,488.25,471.0,471.3
523319,BALMER LAWRI,140.05,141.25,137.85,138.3
523323,KOVAI MEDI. ,1252.0,1299.0,1250.0,1292.75
523329,ELDECO HOUS.,1850.0,1890.0,1750.0,1852.65
523367,DCMSHRIRAM  ,691.0,703.4,673.2,683.1
523369,DCM SHR.IND ,284.55,296.0,280.2,282.85
523371,MAWANA SUGAR,49.5,49.5,47.45,48.45
523384,MAH.RAS.APEX,96.0,96.45,87.55,95.7
523385,NILKAMAL L  ,2135.0,2238.25,2135.0,2185.55
523391,NAHAR POLY  ,155.9,162.25,153.0,159.45
523395,3M INDIA LTD,26000.0,26400.0,25705.55,26077.35
523398,JCHAC       ,2240.0,2281.25,2230.05,2259.35
523405,JM FINANCIAL,81.2,85.85,79.75,84.85
523411,ADCINDIA    ,210.0,212.0,201.85,206.9
523419,TAMIL.TELE. ,4.95,5.3,4.95,5.24
523425,SUNRAJ DIAM.,2.31,2.31,2.31,2.31
523445,REL INDL INF,417.6,419.45,405.25,406.85
523449,SHARP INDIA ,27.6,27.65,26.9,27.6
523457,LINDEINDIA  ,1702.65,1702.65,1644.1,1646.75
523465,IND.BANK HSG,30.2,31.8,30.1,31.7
523475,LOTUS CHOC  ,19.4,20.87,18.5,20.69
523483,PACIFIC IND.,186.35,224.9,186.35,209.15
523489,CMM HOSPITAL,16.33,16.99,16.33,16.9
523519,UNI OFF AUTO,3.06,3.27,3.06,3.06
523537,APM INDUS.  ,27.25,27.9,25.7,26.45
523539,PRECISION WR,209.95,213.0,200.3,202.65
523550,KRYPTON IND ,10.9,11.09,10.05,10.25
523558,SWISSMLTRY  ,5.49,5.5,5.3,5.47
523566,MARTIN BURN ,36.95,36.95,33.85,34.0
523574,FEL         ,9.05,9.25,8.9,9.11
523586,IND.TONERS  ,215.7,215.7,202.05,205.35
523594,KUNSTSTOFFE ,25.0,25.0,23.75,23.75
523598,SHIPP.CORPN ,114.75,116.2,113.05,114.2
523606,SIKA INTER. ,339.75,346.0,323.0,324.75
523610,ITI LTD.    ,119.0,123.3,119.0,121.7
523618,DREDGING COR,392.45,413.05,392.3,404.65
523620,PHARMASIA   ,37.6,39.4,35.75,39.1
523628,PODDAR      ,150.0,156.9,150.0,155.0
523630,NATIONAL FER,70.0,70.3,67.45,67.8
523638,IP RINGS LTD,95.35,95.35,91.1,94.15
523642,PI INDUS.LTD,2601.0,2613.1,2558.0,2569.85
523648,PLASTIBLEND ,274.0,290.0,256.95,266.0
523650,REDEX PROTEC,7.08,7.08,7.08,7.08
523660,WATERBASE   ,119.5,120.85,118.0,118.25
523672,FLEX FOODS  ,81.35,85.0,81.35,82.35
523676,GOLKUNDA DIA,21.5,21.5,20.0,20.9
523694,APCOTEX IND ,370.05,381.25,359.15,362.7
523696,FORTIS MLR  ,67.65,67.65,63.0,64.25
523704,MASTEK LTD  ,1868.0,1920.0,1828.3,1869.05
523708,EIMCO ELECON,355.35,355.35,345.35,347.9
523710,SAYAJI HOTEL,191.35,201.5,191.35,201.0
523716,ASHIANA HOU ,120.45,127.2,120.45,121.9
523722,SVAM SOFTWAR,3.54,3.54,3.42,3.54
523732,ECO BOARD IN,4.55,4.99,4.53,4.53
523736,DVL         ,149.4,154.4,147.85,153.0
523752,IO SYSTEM   ,2.03,2.12,2.03,2.03
523754,MAHEPC      ,143.8,144.4,143.1,143.2
523756,SREIINFRA   ,7.02,7.15,7.0,7.01
523782,MITSHI      ,13.0,13.5,12.37,13.13
523792,MAZDA LTD   ,495.0,516.0,491.65,502.9
523796,VICEROY HOTE,2.85,2.9,2.73,2.82
523826,SOVEREIGN DI,5.94,5.94,5.9,5.9
523828,MENON BEAR. ,63.0,63.0,60.8,60.9
523832,MUKAT PIPES ,3.87,3.87,3.87,3.87
523836,GUJ.RAFFIA  ,57.65,57.65,57.65,57.65
523838,SIMPLX INFRA,32.0,33.0,31.0,31.4
523840,INN.TECH.PAC,20.0,21.0,19.2,19.6
523842,SUPER TANNER,3.3,3.83,3.21,3.24
523850,AXTEL INDUS.,320.9,334.5,320.9,330.5
523862,PIFL        ,3.0,3.0,3.0,3.0
523896,APIL        ,14.37,14.37,14.37,14.37
524000,MAGMA FIN   ,135.0,138.7,135.0,135.4
524013,HIND.FLUROCA,9.2,9.45,8.55,8.94
524019,KINGFA      ,1015.0,1030.0,994.5,999.9
524031,PATIDAR     ,1.76,1.76,1.76,1.76
524037,RAMA PHOSPH ,172.8,178.0,165.2,166.25
524038,VENLON ENTR ,1.98,1.98,1.89,1.89
524051,POLYPLEX    ,1168.0,1177.65,1152.1,1157.15
524075,ALBERT DAVID,445.0,462.9,444.0,452.2
524080,HAR.LEATHER ,34.5,35.25,33.15,34.95
524091,ACRYCIL LTD.,360.85,417.75,350.75,396.85
524109,KABRA EXTR  ,193.55,199.75,175.25,177.5
524129,VINYL CHEM  ,141.5,152.5,141.5,148.75
524136,PEE CEE COSM,132.75,132.75,124.7,126.05
524156,T C M LTD.  ,57.95,62.95,57.95,61.45
524164,IOL CHEM PH ,628.0,630.0,618.0,620.1
524200,VINATI ORG. ,1814.8,1824.95,1783.0,1795.05
524202,LACTOSE(I)  ,28.4,30.25,27.45,29.1
524208,AARTI INDUST,1719.95,1723.2,1660.55,1664.8
524210,PENTOKEY ORG,17.73,17.73,17.73,17.73
524212,WANBURY LTD ,104.55,105.5,100.05,103.7
524218,RESONANCE   ,135.95,135.95,132.0,132.25
524226,GUJ AMB EXP ,179.8,186.25,178.65,181.8
524230,RASHTR.CHEM.,85.45,85.45,82.4,82.8
524280,KOPRAN LTD. ,193.0,198.45,190.25,191.1
524288,AIMCO PESTI.,115.05,115.2,111.5,113.3
524314,GUJ.TERC LAB,9.5,9.5,9.5,9.5
524322,KABRA DRUGS ,3.98,3.98,3.62,3.84
524324,SEYAIND     ,54.8,57.8,54.8,56.75
524330,JAYANT AGRO ,183.2,185.35,178.0,183.05
524332,BCLIL       ,142.6,158.75,141.5,155.7
524336,SH.HARI CHEM,68.8,69.5,63.9,67.7
524342,INDOBORAXC  ,822.95,822.95,760.0,770.6
524348,AARTI DRUGS ,760.1,765.0,741.25,749.75
524370,BODAL CHEM  ,101.0,102.9,98.85,99.55
524372,ORCHIDPHAR  ,1479.6,1525.0,1464.3,1480.3
524394,VIMTA LABS  ,221.0,223.0,215.6,216.45
524396,BIOFIL CHEM ,73.7,73.7,70.5,71.2
524400,ISHITA DRUGS,30.2,30.2,30.2,30.2
524404,MARKSANS    ,75.9,77.7,74.25,74.85
524408,UNIV.STARCH ,85.0,85.0,78.2,78.45
524412,AAREY DRUGS ,31.1,33.1,31.1,32.25
524414,NORRIS MEDI.,9.12,9.12,9.12,9.12
524434,ASIAN PETRO ,3.62,3.62,3.62,3.62
524440,CAMEX LTD   ,34.75,36.1,33.5,36.1
524444,EVEXIA      ,128.8,136.0,128.0,134.5
524458,INDOEURO    ,7.05,7.05,6.91,6.91
524470,SYNCOM FORM.,6.9,6.9,6.9,6.9
524480,RIDHI SIDHI ,309.9,348.9,297.0,342.7
524488,SVCIND      ,1.01,1.05,1.0,1.03
524494,IPCA LAB LTD,2221.0,2251.0,2207.8,2226.35
524500,KILITCH DRUG,159.3,161.95,152.05,161.95
524506,CORAL LAB.  ,410.0,414.65,401.75,409.35
524518,KREBS BIOCHM,133.0,139.0,127.0,128.75
524520,KMC SHIL    ,41.9,41.9,40.6,40.95
524522,LAFFANS PETR,22.5,23.0,21.0,21.5
524534,BHASKAR AGRO,39.0,39.0,37.9,37.9
524542,SUKJIT STRCH,234.9,235.0,228.25,232.85
524558,NEULAND LAB.,2286.15,2293.1,2157.75,2186.95
524564,GAYATRI BIO ,8.0,8.23,7.85,8.23
524570,PODDAR PIGM.,235.0,242.0,233.0,237.05
524572,PHARMAIDS PH,27.65,27.65,27.65,27.65
524576,VIVID IND   ,23.55,26.2,23.55,25.7
524582,TIRUPATI STA,42.4,43.6,41.95,43.5
524590,HEMORGANIC  ,12.6,12.6,11.4,11.4
524592,JD ORGOCHEM ,3.13,3.16,3.13,3.16
524594,ASHOK-ALCO  ,98.4,98.4,90.55,94.6
524598,AKSHARCHEM I,289.8,314.0,286.6,302.0
524606,BERYL DRUGS ,10.71,10.71,10.65,10.71
524622,ISTRNETWK   ,2.38,2.38,2.38,2.38
524624,GAGAN GASES ,15.65,15.65,15.65,15.65
524632,SHUKRAPHAR  ,77.0,80.1,77.0,77.0
524634,ALU FLUORIDE,246.5,246.5,238.0,241.65
524640,ARCHITORG   ,39.0,39.0,37.1,37.4
524648,INDO AMINES ,120.45,124.4,116.2,121.4
524654,NATURAL CAPS,139.6,139.6,129.65,132.7
524663,BH.IMMUN&BIO,60.6,60.6,60.6,60.6
524667,SOTL        ,1144.9,1154.0,1123.6,1139.75
524669,HESTER BISC ,2895.0,2896.0,2779.85,2791.5
524675,KABSONS INDU,8.16,8.16,8.16,8.16
524687,BASANT AGRO ,10.57,10.69,10.05,10.21
524703,SANDU PHARMA,42.0,42.0,39.1,40.4
524709,NACLIND     ,52.95,52.95,49.65,50.25
524711,VISTA PHARMA,11.95,12.48,11.95,12.27
524715,SUN PHARMA. ,692.5,694.3,688.1,690.35
524717,TITAN BIOTEC,313.5,313.5,304.45,306.2
524727,SDL         ,14.27,14.27,13.0,13.0
524731,JENBURKT PH.,479.95,480.0,473.05,478.85
524735,HIKAL LTD.  ,374.5,387.05,363.75,387.05
524742,CAPLIN POINT,584.2,596.1,584.15,589.4
524743,FISCHER     ,25.0,25.0,25.0,25.0
524748,LINK PHARMA ,32.25,33.0,31.5,32.6
524752,DECIPHER    ,37.5,37.5,35.6,36.2
524768,EMMESSAR BIO,24.5,24.5,23.5,24.25
524774,NGL FINE CHM,1669.0,1670.85,1632.2,1654.7
524790,EVEREST ORG.,338.25,338.25,325.0,335.45
524804,AUROB.PHARMA,1023.0,1034.55,1010.0,1013.35
524808,PHYTOCHEM I.,21.5,21.95,21.25,21.5
524816,NATCO PHARM ,935.0,998.0,935.0,990.8
524818,DYNAMIC IND.,58.0,58.95,56.5,57.75
524820,PANAMA PETRO,194.45,196.0,193.0,193.3
524824,BAL PHARMA  ,96.65,100.5,95.6,96.6
524828,BDH INDUS.  ,101.85,101.85,96.55,99.95
526001,JAUS POLYMER,4.5,4.88,4.5,4.88
526025,GLOBUS CON  ,7.14,7.14,7.14,7.14
526027,CUBEX TUBING,27.9,29.0,27.9,28.6
526043,POLYMECH.MCH,36.95,37.5,36.0,37.5
526073,GALAXY BEAR.,234.0,234.0,213.6,227.0
526095,RAVILEELA GR,12.91,12.91,12.91,12.91
526113,UNIROYAL MAR,8.25,8.9,8.2,8.9
526117,SHERVANI IND,238.0,238.0,226.7,232.9
526133,SUPERTEX IND,5.17,5.42,5.07,5.41
526137,SHETRON LTD ,23.5,23.8,23.4,23.8
526139,TRANSGENE BI,3.86,4.0,3.86,4.0
526143,MPL         ,7.96,8.28,7.96,7.99
526159,NIKHIL ADHSV,489.9,505.15,480.0,505.15
526161,SPENTA INT. ,42.7,42.7,42.7,42.7
526169,MULTIBASE I ,192.0,202.0,190.45,198.4
526173,ANDREW YULE ,24.2,24.2,23.5,23.5
526179,LUDOLOW JUTE,82.25,82.8,81.15,81.85
526187,ASHRAM ONLIN,3.85,3.85,3.85,3.85
526193,ROYAL CUSHIO,9.22,9.68,9.22,9.68
526195,NEOGEM INDIA,1.99,1.99,1.81,1.81
526217,HITECHCORP  ,181.0,194.0,175.75,179.25
526225,BLOOM DEKOR ,8.75,9.18,8.75,9.18
526227,FILATEX INDI,102.4,105.45,99.65,102.4
526231,STD.SURFACT.,36.5,36.85,34.1,35.7
526235,MERCATOR    ,1.34,1.35,1.31,1.35
526237,MORGAN VENT ,12.16,12.76,12.16,12.76
526241,AMRAPALI IND,6.0,6.2,5.7,5.7
526247,PREMIER EXPL,148.85,153.0,145.0,148.1
526251,MID EAST POR,2.45,2.45,2.45,2.45
526263,MOLD-TEK TEC,55.05,56.95,52.65,54.4
526269,CRESTCHEM LT,35.1,35.1,33.25,33.3
526299,MPHASIS LTD ,1794.0,1838.05,1748.5,1789.05
526301,MEDINOVA DIA,34.2,34.2,32.0,32.6
526315,DIVYA.GRANIT,49.75,51.7,48.55,49.95
526325,ORIENT PRESS,80.0,81.0,76.15,80.65
526335,SHREYAS INTE,6.3,6.3,5.71,6.3
526355,DURO PACK   ,23.25,23.25,23.25,23.25
526365,SWARNASA    ,13.99,13.99,12.9,13.74
526367,GANESH HSG. ,63.25,63.85,62.05,62.45
526371,NMDC LTD    ,180.0,180.95,175.2,176.05
526381,PAT INT LOG ,30.95,31.7,28.0,30.2
526397,ALPHAGEO (I),238.15,241.8,231.1,234.6
526407,RIT PRO IND ,64.7,65.0,61.7,63.45
526409,KKALPANAIND ,37.3,37.7,33.95,34.95
526415,OK PLAY (I) ,23.45,23.45,22.55,23.15
526423,KRITI INDUS.,68.0,70.7,65.55,68.55
526433,ASM TECHNOLO,137.8,137.8,133.2,137.75
526435,PERFECTPAC  ,126.0,126.0,117.15,117.15
526441,VISIONCINE  ,0.64,0.69,0.64,0.66
526445,INDRAYANI BI,5.98,5.98,5.4,5.46
526468,EURO LEDAR F,12.1,13.3,12.1,13.3
526471,WINSOME BREW,7.2,7.2,7.2,7.2
526473,ELEGANT FLOR,1.75,1.83,1.67,1.67
526477,S.A.ENTERPR.,12.3,12.3,12.3,12.3
526479,SKY INDUST. ,88.75,94.5,88.75,90.75
526481,PHOENIX INT.,12.82,13.5,12.81,13.32
526492,RISHIROOP   ,112.5,120.1,98.8,100.85
526494,PROMACT     ,4.98,4.98,4.98,4.98
526500,STR GRE WOO ,9.11,9.11,9.11,9.11
526504,DOLPHIN MEDI,3.79,3.79,3.79,3.79
526506,SYSTAMATIX C,208.8,214.5,204.0,210.0
526519,ALPINE HSG. ,13.55,15.0,13.05,14.25
526521,SANGHI IND. ,50.0,52.65,49.65,50.75
526544,SCANP GEOM  ,15.45,15.7,15.0,15.55
526546,CHOKSI LABOR,10.46,10.46,10.45,10.45
526550,CCHHL       ,5.44,5.44,5.1,5.26
526554,SALGUTI IND ,10.0,10.0,10.0,10.0
526568,LONGVIEW TEA,18.7,18.7,18.7,18.7
526574,ENTERPR.INTE,9.03,9.87,9.03,9.87
526576,TECHIN      ,5.97,5.97,5.41,5.95
526582,TPL PLAST   ,234.0,236.85,226.1,236.35
526586,WIM PLAST LT,455.0,463.5,455.0,459.85
526588,PHOTOQUIP(I),8.0,8.1,8.0,8.1
526596,LIBERTY SHOE,139.0,141.05,137.1,137.95
526604,LIPPI SYSTEM,9.7,10.39,9.7,10.0
526608,ELECTROTHERM,123.0,124.4,117.35,118.55
526612,BLUE DART EX,5890.75,6173.8,5845.75,5961.05
526614,EXPO GAS    ,5.83,6.12,5.75,6.01
526616,NAT.PLASTIC ,33.15,34.15,30.55,33.35
526622,MFL INDIA   ,0.18,0.18,0.17,0.18
526638,TEXEL INDUS.,49.0,49.0,49.0,49.0
526640,ROYALE MANOR,16.5,16.5,15.55,16.1
526642,MIRZA INTER ,51.95,53.65,50.3,51.95
526650,TOURISM FINA,63.95,65.65,63.55,64.1
526654,THAKKERS DEV,69.8,69.8,66.55,69.8
526662,RAJDARSHAN  ,12.92,12.92,12.28,12.28
526666,BHARTIYA INT,206.6,206.7,203.0,206.0
526668,KAMAT HOTELS,35.3,41.0,34.1,38.5
526677,DSJ COMM.LTD,0.87,0.94,0.87,0.94
