572,509073,HATHWAY BHAW,XT,Q,17.0,17.0,16.0,16.65,16.65,16.8,48,3773,61506.0,
573,509077,PRESSMN     ,B ,Q,24.05,24.4,23.5,24.05,24.0,24.4,363,7838,188853.0,
574,509079,GUFIC BIO SC,B ,Q,141.05,145.7,138.0,143.85,143.85,139.8,1998,91330,13113004.0,
575,509152,GRPLTD      ,B ,Q,907.0,959.95,901.1,947.9,959.95,897.3,249,997,929109.0,
576,509162,INDAG RUBBER,X ,Q,99.8,99.8,93.5,94.65,96.0,98.6,257,14541,1379383.0,
577,509196,M.M.RUBBER  ,X ,Q,59.1,64.0,59.0,63.5,63.5,61.0,9,3350,212340.0,
578,509220,PTL LTD     ,B ,Q,38.7,38.7,37.65,37.95,38.0,38.1,349,12356,471006.0,
579,509243,TVS SRICHAKR,A ,Q,1803.2,1811.7,1792.0,1792.0,1792.0,1798.75,76,324,583534.0,
580,509423,SEL         ,X ,Q,18.6,18.9,18.5,18.9,18.9,18.0,21,4294,80987.0,
581,509438,BENARES HOT ,XT,Q,1230.0,1240.0,1195.05,1239.45,1240.0,1239.95,7,41,49724.0,
582,509449,BHAGWATI OXY,XT,Q,26.6,26.6,26.6,26.6,26.6,26.1,1,10,266.0,
583,509470,BOMOXY-B1   ,XT,Q,18491.8,18491.8,18491.8,18491.8,18491.8,18869.15,2,2,36983.0,
584,509472,CRAVATEX    ,X ,Q,276.95,276.95,235.1,268.85,268.85,260.0,14,283,71672.0,
585,509480,BERGE PAINT ,A ,Q,711.5,726.0,709.0,718.3,718.3,711.2,714,18013,12869676.0,
586,509486,CAPRIHANS   ,X ,Q,98.55,110.0,98.0,108.85,107.5,97.75,654,92080,9726831.0,
587,509488,GRAPHITE IN.,A ,Q,740.0,751.7,734.0,737.9,737.9,738.0,3844,110455,81881302.0,
588,509496,ITDCEM      ,A ,Q,72.25,72.85,70.8,71.05,71.4,71.8,548,19558,1399922.0,
589,509525,EMPIRE IND. ,X ,Q,643.0,643.0,620.0,623.55,623.0,643.5,70,2354,1468272.0,
590,509546,GRAVISS HOSP,X ,Q,14.0,14.0,13.0,13.99,14.0,13.34,17,1873,26208.0,
591,509557,GARFIBRES   ,A ,Q,2587.7,2686.0,2587.7,2674.5,2668.8,2624.45,376,1165,3083449.0,
592,509563,GARWA.MARINE,X ,Q,4.23,4.39,4.23,4.39,4.39,4.31,5,92,395.0,
593,509567,GOA CARBON  ,B ,Q,314.2,322.5,308.25,318.8,317.5,311.05,256,3005,947069.0,
594,509597,HARDCASTLE  ,X ,Q,208.8,208.8,190.1,207.95,207.95,198.95,7,69,13458.0,
595,509631,HEG LIMITED ,A ,Q,2220.0,2253.5,2190.0,2203.1,2205.0,2193.75,855,8188,18141105.0,
596,509635,HIND.COMPOSI,B ,Q,285.0,285.0,282.35,283.05,284.25,280.95,26,327,92654.0,
597,509675,HIL         ,A ,Q,3464.6,3494.75,3416.0,3481.8,3494.0,3418.15,180,480,1663971.0,
598,509692,IND.CARD    ,B ,Q,130.5,130.5,130.5,130.5,130.5,129.7,12,100,13050.0,
599,509709,INT.CONVEYOR,X ,Q,44.55,45.0,44.05,44.05,44.05,45.0,20,7838,346474.0,
600,509715,JAYSHRE TEA ,B ,Q,90.6,91.25,86.25,87.1,87.1,90.6,1142,67175,5915293.0,
601,509820,HUHTAMAKI   ,A ,Q,284.85,288.0,281.15,286.25,286.3,283.45,115,2032,578681.0,
602,509835,PREMIER SYN.,X ,Q,18.3,18.3,17.85,17.85,17.85,18.2,10,655,11808.0,
603,509874,SHALIMAR PAI,B ,Q,89.0,89.0,86.2,86.6,86.4,88.85,284,8255,719019.0,
604,509895,HIND MILLS  ,X ,Q,285.0,295.0,263.0,294.6,295.0,275.0,55,789,226799.0,
605,509930,SUPREM IND  ,A ,Q,2195.0,2222.15,2141.0,2178.75,2178.75,2149.15,5001,27155,59375082.0,
606,509945,THACKER     ,XT,Q,194.0,195.0,185.0,185.0,185.0,190.0,4,308,58892.0,
607,509966,VST INDUS.  ,A ,Q,3169.45,3193.9,3125.0,3156.05,3160.1,3169.45,284,1194,3793248.0,
608,510245,SWASTI VINAY,X ,Q,7.35,7.35,7.0,7.08,7.06,7.01,184,99410,709268.0,
609,511012,YAMINI INVES,XT,Q,0.36,0.36,0.34,0.36,0.36,0.35,35,40571,14589.0,
610,511016,PREMIER CAP.,XT,Q,69.85,69.85,66.5,66.5,66.5,279.3,21,2200,153335.0,
611,511034,JINDAL DRILL,B ,Q,99.9,101.05,94.5,95.45,95.1,97.95,467,13396,1306089.0,
612,511066,SAKTHI FIN. ,X ,Q,14.16,15.16,14.16,14.45,14.34,14.54,58,3414,49258.0,
613,511072,DEWAN H.FIN.,B ,Q,14.5,15.15,14.5,15.0,15.0,14.95,450,170112,2547373.0,
614,511076,SAT IND LTD ,X ,Q,19.55,20.45,19.0,20.0,20.0,19.6,17,9825,189714.0,
615,511108,SHIVA TEXYAM,B ,Q,154.8,163.0,153.0,153.0,153.0,159.5,18,1360,214783.0,
616,511110,V.B.DESAI   ,X ,Q,3.84,3.84,3.84,3.84,3.84,3.66,5,2640,10137.0,
617,511116,QUADRANT    ,X ,Q,0.29,0.29,0.27,0.29,0.29,0.28,290,1485300,415792.0,
618,511131,KAMAN HSG   ,X ,Q,4.51,4.95,4.51,4.95,4.95,4.96,9,503,2357.0,
619,511144,ASYAINFO    ,X ,Q,3.98,3.98,3.87,3.98,3.98,3.87,13,547,2172.0,
620,511147,WALL ST.FIN.,X ,Q,17.35,17.75,16.2,17.05,17.0,17.0,17,1397,23253.0,
621,511153,ANJANIFOODS ,XT,Q,202.0,202.0,202.0,202.0,202.0,209.4,2,15,3030.0,
622,511176,PARSHWANA   ,X ,Q,28.45,28.45,28.45,28.45,28.45,27.1,6,55,1564.0,
623,511196,CANFIN HOMES,A ,Q,533.1,535.5,521.9,524.45,523.65,532.4,439,10811,5695949.0,
624,511208,IL & FS INVE,B ,Q,4.86,4.95,4.79,4.82,4.85,4.84,55,20029,96988.0,
625,511218,SHRIRAM TRAN,A ,Q,1292.5,1316.95,1273.75,1311.4,1314.4,1286.75,2346,68507,88926654.0,
626,511243,CHOLAFIN    ,A ,Q,564.9,583.7,557.15,580.3,578.0,558.65,3650,196985,112874049.0,
627,511333,VLS FINANCE ,B ,Q,89.75,95.0,87.6,92.7,92.7,88.5,885,23017,2141859.0,
628,511355,IND CEM CAP ,X ,Q,6.21,6.33,5.77,6.04,6.0,6.03,33,3555,21262.0,
629,511359,AD-MANUM FIN,X ,Q,17.55,17.55,16.85,16.85,16.85,16.8,5,903,15671.0,
630,511377,MEHTA I.FIN ,XT,Q,5.68,5.68,5.6,5.68,5.68,5.57,4,1600,9080.0,
631,511389,VIDEOCON IND,Z ,Q,3.86,3.94,3.8,3.86,3.85,3.87,255,148394,573914.0,
632,511391,INTER GLOB F,X ,Q,11.6,11.6,11.6,11.6,11.6,11.4,1,40,464.0,
633,511411,SHRISTINFRA ,X ,Q,62.1,62.1,62.1,62.1,62.1,62.0,3,53,3291.0,
634,511413,CREST       ,B ,Q,82.1,89.0,78.85,79.45,78.85,81.95,86,2705,225709.0,
635,511431,VAKRANGEE   ,A ,Q,51.0,51.9,49.7,51.45,51.45,50.8,2170,371106,18825216.0,
636,511441,GUJ.CREDIT  ,XT,Q,5.1,5.1,5.1,5.1,5.1,5.1,3,79,402.0,
637,511451,DHARANI FIN.,X ,Q,5.37,5.37,5.37,5.37,5.37,5.65,2,56,300.0,
638,511463,ALEXANDER   ,X ,Q,17.1,17.2,16.25,17.0,17.0,16.75,58,19554,330181.0,
639,511473,IND.BANK MER,B ,Q,13.72,13.77,13.43,13.48,13.48,13.67,21,3380,45696.0,
640,511501,BHARAT BHUSH,X ,Q,20.5,20.5,17.55,19.85,19.9,19.7,39,2708,52604.0,
641,511505,CAPITAL TRUS,B ,Q,83.35,86.85,78.9,80.5,80.0,83.05,73,3190,262332.0,
642,511509,VIVO BIO TEC,X ,Q,71.0,73.9,65.6,66.65,66.65,71.6,617,68603,4766336.0,
643,511523,VEERHEALTH  ,X ,Q,10.27,10.27,8.45,10.27,10.27,9.35,30,7376,73445.0,
644,511525,PAN INDIA C ,XT,Q,0.33,0.33,0.31,0.31,0.31,0.32,70,14239,4472.0,
645,511533,SAHARA HOUSG,X ,Q,33.65,37.1,33.65,36.0,36.0,36.45,8,111,3943.0,
646,511543,GSB FINANCE ,XT,Q,12.78,12.78,12.78,12.78,12.78,12.18,3,227,2901.0,
647,511549,MORARKA FIN.,X ,Q,47.95,47.95,41.55,43.9,42.5,45.9,159,9173,409672.0,
648,511551,MONARCH     ,X ,Q,61.9,62.0,58.05,61.65,62.0,60.55,51,6393,389438.0,
649,511557,PRO FIN CAP.,X ,Q,30.1,32.0,28.25,31.0,31.9,30.05,17,1191,36115.0,
650,511559,TIMES GUARAN,B ,Q,51.0,51.35,46.75,49.0,49.9,48.95,163,17621,885365.0,
651,511571,SOMDATT FIN ,X ,Q,19.05,19.05,18.4,18.4,18.4,18.15,12,1591,29435.0,
652,511589,AVONMORE    ,X ,Q,18.0,18.2,17.55,18.15,18.15,17.65,21,2227,40085.0,
653,511597,PALSOFT INFO,XT,Q,2.4,2.4,2.4,2.4,2.4,2.29,3,6850,16440.0,
654,511601,YASH MANAGE.,X ,Q,12.84,13.77,12.83,13.77,13.77,13.39,5,1501,19268.0,
655,511605,ARIHANT CAP.,X ,Q,75.45,79.95,72.55,79.3,79.0,74.25,220,35329,2712687.0,
656,511609,ISL CONSULT ,X ,Q,11.75,11.76,11.75,11.76,11.75,11.2,5,865,10167.0,
657,511611,DCM FINANCIA,B ,Q,1.81,1.85,1.81,1.85,1.85,1.85,3,2217,4101.0,
658,511618,JIK INDUS.  ,T ,Q,0.52,0.52,0.52,0.52,0.52,0.5,1,120,62.0,
659,511628,IMCAP       ,X ,Q,47.3,47.35,45.05,45.05,45.05,45.1,10,440,20705.0,
660,511630,SAMBHAAV MED,B ,Q,2.24,2.24,2.24,2.24,2.24,2.14,6,6545,14660.0,
661,511654,SUGAL DAM   ,X ,Q,7.1,7.1,7.1,7.1,7.1,6.77,2,52,369.0,
662,511658,NETTLINX LTD,X ,Q,62.95,62.95,59.1,60.8,61.0,61.7,40,3470,209054.0,
663,511672,SCANSTL     ,XT,Q,28.3,28.75,27.7,28.0,27.7,28.25,26,4199,118630.0,
664,511676,GIC HOUSING ,A ,Q,114.2,114.5,112.5,113.05,113.15,114.3,194,7880,892391.0,
665,511696,CHARTERED CA,X ,Q,63.0,63.0,62.0,62.5,63.0,60.0,3,51,3188.0,
666,511710,CUBICAL FIN.,X ,Q,1.47,1.55,1.44,1.52,1.52,1.48,28,10326,15181.0,
667,511714,NIMBSPROJ   ,XT,Q,29.3,29.3,28.0,29.25,29.3,27.95,24,4483,130922.0,
668,511716,ESCORT FINAN,X ,Q,3.5,3.79,3.43,3.76,3.79,3.61,28,6635,24161.0,
669,511724,BAID LEASING,X ,Q,28.8,28.8,27.05,27.05,27.05,27.05,3,51,1381.0,
670,511726,VIPUL LTD   ,B ,Q,26.55,26.55,25.0,25.6,25.0,25.6,26,4285,109718.0,
671,511736,USHDEV INTNL,XT,Q,0.7,0.7,0.64,0.67,0.64,0.67,47,225560,157457.0,
672,511742,UGROCAP     ,X ,Q,102.95,105.0,96.5,102.9,101.8,102.95,107,7497,761458.0,
673,511754,SHALIB.FINAN,X ,Q,54.0,54.0,53.0,54.0,54.0,53.2,15,13550,725650.0,
674,511756,ABIRAMI FIN.,Z ,Q,4.05,4.05,3.9,3.9,3.9,3.95,6,170,666.0,
675,511764,UPASANA FIN.,X ,Q,13.99,13.99,12.91,13.98,13.98,14.0,6,31,432.0,
676,511766,MUTHOOT CAP ,B ,Q,398.95,398.95,361.0,367.75,369.1,371.75,62,925,339348.0,
677,511768,MASTER TRUST,X ,Q,41.15,41.15,39.55,40.95,40.95,40.35,29,6941,279465.0,
678,512018,CNI RES LTD ,X ,Q,1.59,1.59,1.51,1.59,1.51,1.53,5,2607,4137.0,
679,512020,SARASW.COMM.,XT,Q,1911.0,1911.0,1880.0,1910.95,1910.95,1911.0,9,12,22718.0,
680,512047,ROYAL IND   ,X ,Q,0.84,0.84,0.82,0.84,0.84,0.8,9,1388,1164.0,
681,512064,VISVEN      ,XT,Q,93.2,93.2,90.0,91.65,91.65,88.9,9,343,31371.0,
682,512068,DECCANGOLD  ,X ,Q,24.0,24.45,23.0,24.1,24.05,23.45,426,237451,5670359.0,
683,512070,UPL         ,A ,Q,642.8,642.8,626.95,633.15,633.15,640.4,3053,161139,102073372.0,
684,512093,CRANES SOFTW,X ,Q,1.47,1.47,1.47,1.47,1.47,1.4,13,19345,28437.0,
685,512131,SIGNET IND  ,B ,Q,31.1,32.4,30.6,32.15,32.15,30.55,355,13496,427187.0,
686,512161,SECURKLOUD  ,B ,Q,85.45,85.45,80.85,81.6,82.8,84.95,122,6128,506516.0,
687,512165,ABANSENT    ,X ,Q,103.0,103.0,96.2,99.85,99.0,105.3,57,977,98188.0,
688,512169,CAPRICORN   ,XT,Q,7.95,7.95,7.95,7.95,7.95,8.0,1,27,214.0,
689,512175,VAMA INDS   ,X ,Q,7.21,7.35,7.0,7.13,7.15,7.16,35,4958,34998.0,
690,512179,SUNTECK REAL,A ,Q,258.95,258.95,250.05,251.05,251.15,257.45,2086,63164,16009169.0,
691,512197,SILVEROAK   ,Z ,Q,3.02,3.02,3.02,3.02,3.02,2.88,4,1001,3023.0,
692,512217,PRISM MEDI  ,X ,Q,9.74,9.74,9.74,9.74,9.74,9.55,30,11190,108990.0,
693,512229,VERITAS     ,XT,Q,67.5,67.5,65.05,65.15,65.25,66.25,49,3079,202634.0,
694,512237,JAI CORP LTD,A ,Q,87.9,88.6,86.7,86.9,86.8,87.45,406,42209,3688292.0,
695,512247,ASHIRWAD CAP,X ,Q,3.98,3.98,3.85,3.92,3.94,3.92,166,59703,233158.0,
696,512257,SVARTCORP   ,X ,Q,3.02,3.02,2.87,2.89,2.89,2.91,91,19115,55741.0,
697,512267,MEDIA MATRIX,X ,Q,4.65,4.94,4.46,4.92,4.94,4.52,387,101362,481051.0,
698,512296,BHAGYA INL  ,B ,Q,48.0,50.6,47.55,48.4,49.0,49.7,279,11515,566699.0,
699,512301,CHAMBAL BREW,X ,Q,1.26,1.26,1.26,1.26,1.26,1.2,2,205,258.0,
700,512329,KRL         ,XT,Q,125.0,125.0,125.0,125.0,125.0,125.0,1,16,2000.0,
701,512344,ARAVALI SEC.,X ,Q,1.81,1.81,1.72,1.72,1.72,1.81,3,54,97.0,
702,512359,SWORDEDGE   ,X ,Q,8.0,8.0,8.0,8.0,8.0,8.0,1,10,80.0,
703,512379,CRESSANDA SO,XT,Q,0.34,0.34,0.33,0.34,0.34,0.33,21,113375,38543.0,
704,512381,STARTECK    ,X ,Q,77.45,77.45,68.15,72.85,73.0,71.15,283,18318,1334856.0,
705,512393,SHARDUL SECU,X ,Q,50.0,52.45,49.0,49.0,49.0,50.0,7,1286,65217.0,
706,512399,KAPASHI COMM,XT,Q,42.7,42.7,42.7,42.7,42.7,43.55,1,5,213.0,
707,512425,NIRAV COMMER,X ,Q,287.0,287.0,272.65,272.65,272.65,287.0,5,55,15383.0,
708,512437,APOLLO FIN I,X ,Q,270.0,277.75,258.65,276.5,276.9,270.8,73,3200,864670.0,
709,512453,SHRI JAGDAMB,X ,Q,519.75,538.0,516.0,525.75,528.0,530.35,98,1369,719817.0,
710,512455,LLOYDS MET E,X ,Q,17.5,17.5,17.5,17.5,17.5,16.7,125,109793,1921377.0,
711,512463,SHREE GLOBAL,X ,Q,4.53,4.53,4.53,4.53,4.53,4.45,97,42068,190568.0,
712,512477,BETEX INDIA ,X ,Q,47.0,47.9,46.2,47.9,47.9,47.0,13,476,22613.0,
713,512493,GARNET INTL ,XT,Q,32.55,32.6,30.25,30.25,30.25,31.1,13,6576,211440.0,
714,512499,SHALIMAR PRO,X ,Q,0.49,0.49,0.49,0.49,0.49,0.49,51,30247,14821.0,
715,512519,DONEAR IND. ,B ,Q,29.55,31.8,28.65,31.6,31.1,28.95,389,29455,915047.0,
716,512527,SUPER SAL IN,X ,Q,600.0,600.0,600.0,600.0,600.0,600.0,1,11,6600.0,
717,512529,SEQUENT     ,A ,Q,297.0,297.0,288.5,290.5,290.5,292.2,636,19985,5822622.0,
718,512531,STC INDIA   ,B ,Q,82.65,84.15,81.0,81.25,81.05,82.3,148,4277,350381.0,
719,512573,AVANTI FEEDS,A ,Q,483.9,488.05,475.5,480.95,479.05,477.1,540,11333,5440452.0,
720,512587,ZODIAC JRD  ,B ,Q,27.6,27.6,26.2,26.85,26.85,27.05,47,762,20494.0,
721,512589,SITA ENTER. ,X ,Q,10.74,11.8,10.74,11.8,11.8,11.3,8,371,4317.0,
722,512597,KEYFINSER   ,B ,Q,62.4,62.4,57.9,57.9,57.9,57.0,11,51,2994.0,
723,512599,ADANI ENTER ,A ,Q,1274.0,1311.7,1263.0,1287.3,1287.3,1267.85,12380,401805,516305555.0,
724,512604,HARIA EXPORT,X ,Q,1.21,1.21,1.21,1.21,1.21,1.16,8,575,695.0,
725,512608,BHANDARI HOS,B ,Q,2.35,2.41,2.3,2.33,2.33,2.39,36,56605,131739.0,
726,512618,RLF LIMITED.,XT,Q,3.95,3.95,3.95,3.95,3.95,4.15,1,100,395.0,
727,512624,REGENTRP    ,X ,Q,2.1,2.1,1.97,1.97,1.97,2.0,4,1368,2785.0,
728,512626,ORBIT EXPORT,B ,Q,57.0,59.9,56.45,58.55,59.0,59.2,113,3381,195116.0,
729,512634,SAVERA IND  ,X ,Q,45.2,45.2,43.0,43.0,43.0,43.1,43,65228,2805255.0,
730,513005,VBC FERRO   ,XT,Q,15.86,15.86,15.86,15.86,15.86,15.11,2,6,95.0,
731,513010,TATASTLLP   ,A ,Q,975.0,1024.4,961.1,989.9,995.0,975.65,1821,47608,48178261.0,
732,513023,NAV BHAR VEN,A ,Q,84.7,85.0,82.05,83.4,83.4,83.15,1044,60055,4993287.0,
733,513043,REMI EDEL   ,X ,Q,20.95,20.95,19.25,19.8,20.0,19.2,12,589,11453.0,
734,513059,G.S.AUTO INT,X ,Q,4.33,4.68,4.33,4.5,4.42,4.5,17,1007,4570.0,
735,513063,TRANSFREIGHT,XT,Q,7.82,8.21,7.82,8.21,7.87,7.82,6,841,6654.0,
736,513097,SHIV.BIMETAL,X ,Q,90.7,91.3,88.0,88.95,88.95,89.9,213,14572,1293232.0,
737,513108,GANDHI SP.TU,B ,Q,295.0,300.0,292.0,297.1,300.0,287.85,176,1421,421072.0,
738,513121,ORICON ENT  ,B ,Q,23.5,23.5,22.7,23.2,23.1,23.0,107,19875,461231.0,
739,513149,ACROW INDIA ,X ,Q,134.65,145.0,130.1,142.25,145.0,132.0,29,338,47839.0,
740,513173,STL STR INF ,X ,Q,4.2,4.2,4.01,4.01,4.01,4.2,4,1100,4601.0,
741,513179,NAT STL AGRO,T ,Q,4.96,4.96,4.74,4.74,4.74,4.98,4,1241,5889.0,
742,513216,UTTAM GALVA ,B ,Q,8.65,8.79,8.16,8.79,8.79,8.38,365,331099,2859769.0,
743,513228,PENNAR STEEL,B ,Q,19.5,19.8,18.8,19.4,19.05,19.35,973,123273,2383423.0,
744,513250,JYOTI STRUCT,Z ,Q,4.66,5.04,4.56,5.04,5.04,4.8,23,19275,91340.0,
745,513262,ST.STR.WHEEL,B ,Q,790.0,812.3,783.25,792.25,792.25,773.55,1017,8600,6863081.0,
746,513269,MAN IND.(I) ,B ,Q,95.0,99.35,91.45,97.4,97.4,92.0,3161,232196,22451965.0,
747,513303,MODERN STEEL,X ,Q,3.4,3.4,3.4,3.4,3.4,3.5,1,12,40.0,
748,513305,TERRASCOPE  ,X ,Q,1.52,1.52,1.52,1.52,1.52,1.6,49,46393,70517.0,
749,513309,GOLKONDA    ,Z ,Q,16.6,16.85,16.6,16.85,16.85,16.55,4,2700,45470.0,
750,513335,METALFORGE  ,Z ,Q,5.13,5.39,5.05,5.25,5.25,5.28,27,3026,15353.0,
751,513343,GRAND FOUND ,B ,Q,1.92,1.92,1.92,1.92,1.92,1.9,1,100,192.0,
752,513349,AJMERA      ,B ,Q,113.6,114.0,111.05,113.5,113.25,112.6,386,62551,7048259.0,
753,513353,COCHIN MIN. ,X ,Q,122.05,123.9,117.0,118.35,121.0,121.1,102,7443,894088.0,
754,513361,ISW LTD     ,X ,Q,0.95,0.95,0.87,0.91,0.93,0.91,562,849941,787247.0,
755,513369,RAJKUMAR FRG,X ,Q,41.0,42.4,40.4,42.4,42.4,42.25,11,232,9524.0,
756,513375,CARBORUNDUM ,A ,Q,560.0,562.95,539.65,552.9,552.15,556.95,2260,40096,22169123.0,
757,513377,MINERAL&METL,A ,Q,43.15,43.7,42.35,42.6,42.6,42.55,1837,1198804,51494097.0,
758,513397,VALLABH STEL,X ,Q,10.38,10.38,10.38,10.38,10.38,10.38,1,500,5190.0,
759,513401,ASHIANA ISP.,X ,Q,18.5,18.55,18.4,18.55,18.55,17.7,20,1435,26590.0,
760,513414,SMPL        ,Z ,Q,0.23,0.24,0.23,0.23,0.23,0.24,6,5265,1211.0,
761,513434,TATA METALIK,A ,Q,1170.0,1215.9,1131.0,1162.65,1162.65,1153.0,6731,74869,88233031.0,
762,513446,JSWISPL     ,B ,Q,55.7,55.7,55.7,55.7,55.7,53.05,118,89156,4965989.0,
763,513452,ELANGO INDUS,XT,Q,3.11,3.11,3.11,3.11,3.11,2.97,3,191,594.0,
764,513456,KANISHK ST. ,XT,Q,12.2,12.24,11.1,12.24,12.24,11.66,21,4317,52105.0,
765,513472,SIMPLEX CAST,X ,Q,15.38,15.4,13.55,14.51,14.51,15.0,35,8486,125814.0,
766,513488,SH.STEEL WIR,X ,Q,22.4,22.9,21.2,21.7,21.7,22.9,40,7195,160414.0,
767,513502,BARODA EXTR.,X ,Q,0.75,0.75,0.75,0.75,0.75,0.76,44,25754,19315.0,
768,513509,KALYANI FORG,T ,Q,189.55,189.55,189.55,189.55,189.55,188.45,1,20,3791.0,
769,513511,PANCH.STEEL ,X ,Q,52.0,53.8,50.25,53.2,53.3,51.9,23,1524,79776.0,
770,513513,ADITYA ISPAT,X ,Q,6.4,6.4,6.4,6.4,6.4,6.1,1,1,6.0,
771,513515,S.R.INDUS.  ,XT,Q,2.79,2.81,2.79,2.81,2.81,2.83,3,1060,2958.0,
772,513517,STEELCAST   ,X ,Q,132.75,139.9,132.55,135.05,135.0,132.2,41,3690,494362.0,
773,513519,PITTIENG    ,B ,Q,65.95,66.95,65.25,65.7,65.7,66.25,1035,105904,6971037.0,
774,513532,PRADEEP MET.,X ,Q,39.7,40.9,39.55,40.0,40.0,40.45,27,7605,303678.0,
775,513536,GNRL        ,X ,Q,12.81,13.58,12.8,13.0,13.0,12.94,32,5317,69693.0,
776,513540,T.N.STEEL TU,P ,Q,11.5,11.5,11.5,11.5,11.5,11.41,1,100,1150.0,
777,513548,SHARDA ISPAT,XT,Q,62.75,62.75,58.45,60.0,60.0,61.5,54,2868,170726.0,
778,513554,MAHA STEEL  ,B ,Q,89.1,91.5,87.25,89.6,87.35,89.35,134,4496,401377.0,
779,513558,REAL STRIPS ,X ,Q,7.07,7.07,6.77,6.77,6.77,7.07,8,612,4326.0,
780,513566,NOVA IRON&ST,XT,Q,13.66,13.66,13.66,13.66,13.66,13.4,15,1691,23099.0,
781,513599,HIND.COPPER ,A ,Q,152.2,160.0,151.95,156.4,156.4,151.3,13128,798504,125347089.0,
782,513605,SRIPIPES    ,A ,Q,188.0,195.55,188.0,190.7,191.1,192.8,649,18805,3597396.0,
783,513642,AXEL POLYMER,XT,Q,13.15,13.15,13.15,13.15,13.15,13.1,2,400,5260.0,
784,513683,NLCINDIA    ,A ,Q,48.25,49.75,48.25,49.45,49.45,48.3,1046,121979,5974397.0,
785,513687,SPECTRA IND.,XT,Q,3.2,3.2,3.19,3.2,3.2,3.13,6,225,719.0,
786,513691,JMT AUTO LTD,B ,Q,2.47,2.47,2.41,2.45,2.45,2.45,140,44732,108867.0,
787,513693,KIC METALIKS,X ,Q,49.75,49.75,47.5,49.75,49.75,47.4,206,108183,5374217.0,
788,513709,SHILP GRAVUR,X ,Q,106.0,107.0,100.0,100.3,101.5,104.35,136,4905,498834.0,
789,513713,WHITEORG    ,X ,Q,4.83,4.83,4.01,4.46,4.46,4.67,369,239295,1023544.0,
790,513729,ARO GRANITE ,B ,Q,42.9,44.0,41.35,42.5,42.5,42.9,67,5178,219071.0,
791,514010,HIM.FIBRES  ,X ,Q,1.5,1.51,1.5,1.5,1.5,1.5,7,4501,6751.0,
792,514030,DEEPAK SPINN,X ,Q,103.5,111.95,101.4,110.7,110.7,102.5,482,45559,4954859.0,
793,514034,JBF IND.LTD ,T ,Q,16.05,16.8,16.05,16.45,16.6,16.05,131,42742,700263.0,
794,514036,LOY.TEX MILL,X ,Q,497.45,497.45,480.0,480.1,480.0,482.3,8,196,94607.0,
795,514043,HIMAT.SEIDE ,A ,Q,153.55,158.15,153.25,153.75,153.95,156.55,403,5265,819642.0,
796,514045,BSL LTD.    ,B ,Q,38.75,45.7,38.4,45.7,45.7,38.1,616,79694,3562139.0,
797,514087,PBM POLYTEX ,X ,Q,53.95,53.95,51.25,53.5,53.5,51.9,5,129,6682.0,
798,514138,SURYALATA SP,X ,Q,136.0,136.0,131.55,135.0,135.0,134.0,20,1719,231030.0,
799,514140,SURYAVA SPIN,X ,Q,7.53,7.53,7.4,7.53,7.53,7.39,7,1360,10205.0,
800,514142,TT LTD.     ,B ,Q,45.3,50.05,45.0,49.1,49.0,46.0,224,2673,128059.0,
801,514162,WELSPUN (I) ,A ,Q,84.5,86.0,82.7,84.25,84.25,82.85,1451,168386,14194146.0,
802,514165,IND.ACRYLICS,X ,Q,12.64,12.64,12.15,12.23,12.23,12.25,317,156669,1928586.0,
803,514167,GANESH ECOSP,B ,Q,570.0,578.7,559.5,573.2,573.2,570.05,182,2082,1181732.0,
804,514175,VARDHMAN POL,B ,Q,18.6,18.6,17.6,18.05,18.05,18.15,251,3543,64309.0,
805,514183,BLA ROS IND ,X ,Q,180.0,180.0,175.1,177.25,177.25,178.45,1445,47316,8396452.0,
806,514211,SUMEET INDUS,T ,Q,4.21,4.43,4.21,4.36,4.43,4.42,25,7177,30453.0,
807,514215,BINNY LTD.  ,X ,Q,105.8,108.85,102.0,108.55,108.85,103.7,86,5832,613760.0,
808,514223,RAMGOPAL POL,XT,Q,1.55,1.55,1.55,1.55,1.55,1.48,1,1,1.0,
809,514234,SANGAM INDIA,T ,Q,87.35,87.35,87.35,87.35,87.35,83.2,7,2231,194877.0,
810,514248,SREECHEM RES,P ,Q,16.9,16.9,16.9,16.9,16.9,16.6,4,500,8450.0,
811,514264,SEASONS TEXT,X ,Q,6.28,6.28,6.28,6.28,6.28,6.1,1,2,12.0,
812,514266,ZENITH FIBRE,X ,Q,36.0,37.0,35.75,36.75,37.0,36.25,13,2223,81509.0,
813,514274,AARVEE DENIM,T ,Q,20.05,21.1,20.05,20.7,20.65,20.7,9,1819,37560.0,
814,514286,ASHIMA LTD. ,B ,Q,16.55,16.7,16.55,16.7,16.7,15.95,17,30605,511023.0,
815,514300,PIONEER EMB ,B ,Q,46.7,48.35,45.3,46.75,46.95,45.75,852,27821,1282506.0,
816,514302,VIPPY SPIN. ,X ,Q,47.3,50.8,47.3,49.85,49.85,48.2,9,490,24177.0,
817,514312,JAY HIND SYN,XT,Q,4.51,4.51,4.51,4.51,4.51,4.3,13,2764,12465.0,
818,514316,RAGHUVIR SYN,X ,Q,199.0,205.0,199.0,205.0,205.0,199.0,3,100,20494.0,
819,514322,KAMADGIRI   ,X ,Q,27.45,27.95,26.65,27.3,27.4,27.0,17,9195,251081.0,
