SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
543213,ROSSARI     ,B ,Q,1205.00,1233.95,1191.85,1208.05,1217.30,1213.85,1339,21826,26410017.00,
543214,NDRAUTO     ,B ,Q,186.55,189.25,186.55,189.00,189.00,190.00,12,91,17175.00,
543215,EBBETF0425  ,F ,Q,1037.14,1038.50,1035.00,1038.50,1038.50,1038.50,16,60,62272.00,
543216,EBBETF0431  ,F ,Q,1032.04,1034.64,1032.04,1033.46,1033.50,1033.33,34,785,810738.00,
543217,MINDSPACE   ,IF,Q,290.77,294.20,289.40,289.65,289.75,293.66,46,43600,12644258.00,
543218,SBGLP       ,M ,Q,69.05,69.05,69.00,69.00,69.00,70.00,2,4000,276100.00,
543219,ICICIALPLV  ,B ,Q,146.00,147.99,145.46,146.95,146.95,145.55,22,255,37444.00,
543220,MAXHEALTH   ,B ,Q,230.70,231.80,226.50,228.00,228.00,230.00,5627,2077226,473658488.00,
543221,ICICITECH   ,B ,Q,260.00,264.90,256.10,264.27,264.90,259.01,193,13764,3624737.00,
543222,HIPPOCABS   ,MS,Q,11.80,11.80,11.80,11.80,11.80,12.40,4,4800,56640.00,
543223,MAXINDIA    ,B ,Q,66.50,67.50,65.15,66.90,66.00,66.00,242,16992,1129235.00,
543224,HBANKETF    ,B ,Q,328.00,332.00,324.10,327.00,327.00,329.00,28,58,18907.00,
543226,UTIBANKETF  ,B ,Q,33.30,33.30,32.26,32.86,32.85,32.63,31,1077,34880.00,
543227,HAPPSTMNDS  ,B ,Q,757.00,817.10,740.50,810.45,810.45,746.00,10277,411030,324638177.00,
543228,ROUTE       ,B ,Q,1618.00,1630.15,1563.95,1601.90,1601.90,1586.20,1629,39136,62081677.00,
543230,ADVAIT      ,M ,Q,51.00,51.10,51.00,51.10,51.10,53.00,2,4000,204200.00,
543231,ADL         ,T ,Q,29.55,29.60,28.15,28.55,28.55,29.60,10,272,7753.00,
543232,CAMS        ,B ,Q,2279.50,2281.00,2203.65,2208.80,2210.45,2242.95,1061,6490,14441192.00,
543233,CHEMCON     ,B ,Q,430.00,456.15,430.00,448.15,448.15,429.50,4222,114007,50814427.00,
543235,ANGELBRKG   ,B ,Q,443.00,508.30,432.50,508.30,508.30,423.60,7610,243184,115608826.00,
543237,MAZDOCK     ,B ,Q,212.00,212.00,205.45,208.60,208.60,209.95,552,30823,6429095.00,
543238,UTIAMC      ,B ,Q,652.00,670.00,630.65,664.40,664.40,643.40,897,21431,13766389.00,
543240,LIKHITHA    ,B ,Q,360.00,390.00,360.00,371.60,367.00,367.75,950,20237,7629270.00,
543241,VGIL        ,M ,Q,55.60,55.60,55.50,55.50,55.50,58.00,6,24000,1333400.00,
543242,HEMIPROP    ,B ,Q,132.20,134.50,131.30,132.50,132.50,132.20,435,27055,3594440.00,
543243,EQUITASBNK  ,B ,Q,58.95,59.50,57.35,57.65,57.95,58.00,468,65227,3787223.00,
543245,GLAND       ,B ,Q,2720.00,2720.00,2618.45,2632.85,2632.85,2608.95,1429,9073,24058976.00,
543246,MAESGETF    ,B ,Q,25.15,25.45,24.90,25.10,25.10,25.00,15,1810,45359.00,
543248,BURGERKING  ,B ,Q,127.10,134.75,126.70,130.90,130.90,126.80,8139,554297,71883235.00,
543249,TARC        ,B ,Q,27.80,28.35,26.90,27.15,27.05,27.80,410,36853,1004703.00,
543250,G5          ,F ,Q,48.30,48.30,48.25,48.25,48.25,48.13,3,208,10046.00,
543251,RVHL        ,B ,Q,17.25,17.25,16.50,16.90,17.00,16.90,94,10784,181197.00,
543252,FAIRCHEMOR  ,B ,Q,835.60,855.60,827.40,839.05,849.95,819.20,261,1611,1351087.00,
543253,BECTORFOOD  ,B ,Q,356.35,394.75,355.45,388.25,388.80,355.70,3376,95203,36173585.00,
543254,AWHCL       ,B ,Q,290.80,314.00,285.60,303.80,303.80,291.80,2715,67005,20368199.00,
543255,INFRABEES   ,B ,Q,419.70,434.90,415.50,419.69,419.69,422.00,19,428,179854.00,
543257,IRFC        ,B ,Q,21.05,21.15,21.00,21.10,21.10,21.00,6163,1782995,37601665.00,
543258,INDIGOPNTS  ,B ,Q,2300.00,2310.15,2290.00,2293.45,2296.00,2291.60,272,2930,6737457.00,
543259,HOMEFIRST   ,B ,Q,535.00,536.15,515.55,520.05,522.45,533.30,786,18650,9747917.00,
543260,STOVEKRAFT  ,B ,Q,492.00,494.15,400.00,479.40,479.40,496.50,1268,18437,8881399.00,
543261,BIRET       ,IF,Q,252.00,254.00,250.11,252.57,254.00,253.70,43,9400,2367032.00,
543262,MRP         ,M ,Q,34.80,34.80,34.70,34.70,34.70,34.65,4,12000,416850.00,
543263,SMCGLOBAL   ,B ,Q,68.50,78.90,68.50,74.85,74.80,68.40,261,16904,1266374.00,
543264,NURECA      ,B ,Q,1400.00,1413.15,1386.10,1413.15,1413.15,1345.90,303,4751,6704409.00,
543265,RAILTEL     ,B ,Q,121.30,121.30,118.25,118.95,118.95,119.80,2934,137540,16382879.00,
543266,HERANBA     ,B ,Q,723.00,733.00,704.05,706.65,706.65,719.00,1423,38097,27355432.00,
543268,DRCSYSTEMS  ,T ,Q,234.90,234.90,212.80,232.00,232.00,224.00,75,1928,427136.00,
543269,ADJIA       ,MS,Q,28.50,28.50,28.50,28.50,28.50,29.95,1,1600,45600.00,
543270,MTARTECH    ,B ,Q,924.75,927.80,905.35,908.50,908.50,920.75,2285,15524,14187342.00,
543271,JUBLINGREA  ,B ,Q,419.60,428.00,411.00,418.40,418.40,418.95,1870,42031,17572515.00,
543272,EASEMYTRIP  ,B ,Q,197.60,204.00,189.40,191.25,191.25,197.50,2592,153061,30162655.00,
543274,RTL         ,M ,Q,405.00,410.00,401.10,404.00,404.00,401.00,18,10800,4369920.00,
543275,ANURAS      ,B ,Q,693.00,716.05,676.05,703.90,703.90,684.20,3841,85376,59852831.00,
543276,CRAFTSMAN   ,B ,Q,1430.00,1430.00,1368.00,1403.75,1408.50,1369.30,1118,15885,22435940.00,
543277,LXCHEM      ,B ,Q,225.00,225.95,219.15,220.60,220.60,223.40,4189,259889,57608616.00,
543278,KALYANKJIL  ,B ,Q,58.50,58.80,56.60,56.70,56.70,58.10,4910,329419,18841129.00,
543279,SURYODAY    ,B ,Q,246.30,246.75,240.35,241.50,241.50,246.05,446,5248,1272847.00,
543280,NAZARA      ,B ,Q,1790.00,1814.80,1754.65,1766.55,1766.55,1788.65,808,8452,15039533.00,
543281,SUVIDHAA    ,B ,Q,27.90,27.90,27.90,27.90,27.90,29.35,33,2156,60152.00,
543283,BARBEQUE    ,B ,Q,610.10,613.55,590.85,593.45,592.10,607.80,1749,42687,25652729.00,
543284,EKI         ,M ,Q,315.95,315.95,315.90,315.95,315.95,300.95,10,13200,4170480.00,
543285,RCAN        ,M ,Q,18.00,18.00,18.00,18.00,18.00,18.50,1,6000,108000.00,
543286,JETMALL     ,M ,Q,19.25,20.45,19.15,19.80,19.50,19.90,11,66000,1295400.00,
543287,LODHA       ,B ,Q,604.85,614.00,595.00,603.10,598.00,605.65,919,17122,10317740.00,
543288,DEEPIND     ,T ,Q,52.95,52.95,48.50,52.95,52.95,50.45,257,134315,7060165.00,
543289,KGES        ,TS,Q,21.90,23.05,21.90,23.05,23.05,22.05,6,36000,800700.00,
555555,ICICISENSX  ,B ,Q,526.00,624.00,523.00,524.34,529.53,522.00,30,152,80082.00,
570001,TATAMTRTDVR ,A ,Q,126.20,132.40,125.30,131.35,131.35,126.20,2164,95287,12344561.00,
570002,FELDVR      ,B ,Q,11.88,12.55,11.68,11.90,12.11,12.00,39,6754,80348.00,
570004,JISLBNDVR   ,B ,Q,12.50,12.90,12.50,12.62,12.84,12.55,22,4533,57404.00,
570005,SCAPDVR     ,B ,Q,2.08,2.12,2.02,2.05,2.05,2.02,19,9848,20113.00,
590003,KARUR VY(PS ,B ,Q,53.80,55.20,53.80,54.50,54.45,53.70,540,48814,2663697.00,
590005,TIDE WATE(PS,B ,Q,4430.85,4530.00,4430.85,4521.55,4502.00,4445.00,156,358,1613182.00,
590006,AMRUTANJAN  ,B ,Q,628.00,629.00,616.40,626.75,625.00,629.15,368,5262,3288688.00,
590013,XPRO INDI(PS,T ,Q,104.65,115.65,104.65,115.65,115.65,110.15,140,22371,2438840.00,
590018,HISARMET(PS ,B ,Q,117.00,118.00,113.00,114.65,114.65,114.10,33,1670,190466.00,
590021,BHARAT RA(PS,B ,Q,12990.00,12990.00,11610.10,11765.50,11825.00,11848.20,95,179,2151208.00,
590022,EASTER SI(PS,T ,Q,3.18,3.18,3.18,3.18,3.18,3.03,23,38051,121002.00,
590024,FERT CHE(PS ,B ,Q,118.80,124.00,116.60,121.80,122.00,117.95,2270,168786,20350229.00,
590025,GINNI FIL(PS,B ,Q,27.25,28.90,26.30,28.20,28.20,26.75,784,102782,2851524.00,
590030,SOUTH PET(PS,B ,Q,36.30,37.05,35.00,36.05,35.90,35.95,936,153554,5522575.00,
590031,DE NORA     ,B ,Q,254.80,278.00,244.25,274.50,274.50,260.05,355,4177,1122907.00,
590051,SAKSOFT LTD ,B ,Q,488.00,539.45,466.55,530.30,526.70,487.40,1605,28724,14595026.00,
590056,SALONA COTSP,B ,Q,91.10,91.20,91.10,91.20,91.20,87.05,25,118,10756.00,
590062,ANDHRA SUGAR,B ,Q,433.00,433.00,405.65,424.10,424.10,425.95,1525,29034,12106809.00,
590065,INDIA MOTOR ,B ,Q,654.65,657.00,642.00,654.85,654.85,656.10,42,379,246241.00,
590066,KCP LTD     ,B ,Q,106.70,107.05,102.95,103.20,103.20,105.25,632,23614,2469951.00,
590070,RADAAN MEDIA,B ,Q,0.81,0.81,0.81,0.81,0.81,0.78,1,4000,3240.00,
590071,SUNDARAM FIN,B ,Q,2468.35,2492.65,2437.55,2452.80,2445.65,2488.75,109,389,960378.00,
590072,SUNDARAM BRK,B ,Q,325.65,343.50,318.10,330.75,328.00,352.50,30,385,127483.00,
590073,WHEELS INDIA,B ,Q,451.20,459.00,446.00,456.05,456.05,447.95,80,2418,1096193.00,
590075,LAMBODHARA T,B ,Q,60.00,63.90,58.45,60.65,60.65,58.50,563,31561,1946171.00,
590078,MAITHAN ALL ,B ,Q,859.00,863.95,805.00,808.00,807.00,855.50,1194,20856,17204198.00,
590082,LOHIA SECURI,XT,Q,40.40,40.40,40.40,40.40,40.40,38.50,2,2,80.00,
590086,ORISSA MINE ,B ,Q,2380.00,2582.00,2305.00,2370.50,2372.35,2397.30,1155,9302,22287481.00,
590095,GOLDBEES    ,E ,Q,40.61,40.85,40.61,40.81,40.81,40.56,2551,656014,26745368.00,
590096,LIQUIDBEES  ,F ,Q,999.70,1000.01,999.70,1000.00,1000.00,1000.01,473,48401,48401040.00,
590097,KOTAKGOLDETF,E ,Q,410.00,411.99,409.16,410.28,410.59,408.98,213,1184,485629.00,
590098,SBI GOLD ETS,E ,Q,4173.05,4195.00,4173.05,4191.83,4191.50,4165.13,217,751,3143831.00,
590099,QUANTUM GOLD,E ,Q,2026.00,2032.20,2026.00,2032.10,2032.00,2018.75,20,35,71037.00,
590101,UTI GOLD ETF,E ,Q,41.85,42.15,41.60,42.10,42.10,41.90,223,25483,1070846.00,
590103,NIFTYBEES   ,B ,Q,156.99,157.89,156.78,157.55,157.74,156.73,730,77417,12181143.00,
590104,JUNIORBEES  ,B ,Q,370.00,372.90,370.00,372.32,372.25,369.26,172,823,305935.00,
590106,BANKBEES    ,B ,Q,330.25,330.78,327.00,329.21,329.78,329.36,341,19634,6452497.00,
590107,KOTAK PSU BK,B ,Q,210.00,212.00,206.03,208.18,208.67,209.88,149,2296,478787.00,
590108,PSUBNKBEES  ,B ,Q,23.47,23.57,22.99,23.13,23.12,23.33,625,51005,1182467.00,
590109,SHARIABEES  ,B ,Q,372.00,374.90,370.00,370.00,370.00,363.59,3,6,2241.00,
590113,HNGSNGBEES  ,E ,Q,374.00,374.00,359.75,360.13,360.00,376.12,166,2977,1080226.00,
590115,M50 ETF     ,B ,Q,144.00,144.65,143.10,144.50,144.50,143.90,37,239,34455.00,
590122,ASHIKACR    ,X ,Q,40.50,41.85,39.50,40.20,40.00,39.90,133,17104,691840.00,
590134,MADRASFERT  ,B ,Q,26.80,27.90,26.00,27.90,27.90,26.60,287,80453,2217988.00,
700087,MUKUND CRPS ,F ,P,5.75,5.75,5.35,5.75,5.75,5.25,5,4105,23581.00,
715028,8LTFHL22    ,F ,P,99.01,99.01,99.01,99.01,99.01,103.90,1,100,9901.00,
717503,ZEE NCPS    ,F ,P,1.93,1.93,1.92,1.93,1.92,1.93,47,2815395,5423200.00,
800259,SGB2016IIIA ,G ,B,4707.10,4707.10,4707.10,4707.10,4707.10,4680.00,1,1,4707.00,
800265,SGB2016IV   ,G ,B,4777.00,4777.00,4750.00,4750.00,4750.00,4642.00,3,11,52510.00,
800282,SGBJAN26    ,G ,B,4750.00,4750.00,4690.00,4690.00,4690.00,4720.00,5,118,559920.00,
800302,SGBOCT27    ,G ,B,4715.11,4715.11,4715.11,4715.11,4715.11,4716.00,1,1,4715.00,
800309,727GOI2026  ,G ,B,104.00,104.00,104.00,104.00,104.00,0.00,1,400,41600.00,
800313,SGBJAN28    ,G ,B,4645.00,4799.99,4645.00,4799.99,4799.99,4641.00,2,2,9444.00,
800318,SGBAPR28    ,G ,B,4724.99,4725.00,4701.00,4703.32,4703.00,4718.62,19,47,221612.00,
800320,SGBMAY28    ,G ,B,4736.00,4760.00,4736.00,4760.00,4760.00,4748.00,4,10,47552.00,
800324,SGBJULY28   ,G ,B,4750.00,4765.00,4706.00,4734.96,4755.00,4726.05,21,58,274936.00,
800325,SGBAUG28    ,G ,B,4810.01,4825.00,4801.99,4811.39,4825.00,4825.00,36,139,669144.00,
800327,SGBSEP28    ,G ,B,4753.50,4754.00,4753.50,4754.00,4754.00,4750.00,13,113,537152.00,
800328,SGBOCT28    ,G ,B,4705.05,4715.00,4703.01,4715.00,4715.00,4745.00,5,12,56463.00,
800329,SGBNOV28    ,G ,B,4810.00,4810.00,4810.00,4810.00,4810.00,4801.00,1,2,9620.00,
800331,SGBJAN29    ,G ,B,4700.00,4759.00,4700.00,4759.00,4759.00,4726.13,6,7,33159.00,
800332,SGBJAN29A   ,G ,B,4750.00,4750.00,4720.00,4730.00,4730.00,4742.00,5,11,52129.00,
800333,SGBFEB29    ,G ,B,4748.00,4770.00,4710.00,4755.00,4755.00,4722.00,8,16,75803.00,
800334,676GOI2061  ,G ,B,101.30,101.30,101.30,101.30,101.30,95.15,1,80000,8104000.00,
800339,SGBMAR29    ,G ,B,4710.05,4734.00,4683.00,4714.00,4714.00,4729.00,43,245,1153540.00,
890145,DHANIPP     ,B ,Q,75.55,78.95,74.30,78.20,78.20,77.00,584,14142,1088801.00,
890147,RELIANCEPP  ,A ,Q,973.35,986.45,963.50,983.10,983.10,977.70,5986,64096,62333775.00,
890148,ABFRLPP     ,A ,Q,144.10,144.10,138.10,143.75,138.10,139.10,262,1001,143092.00,
890149,SATINPP     ,B ,Q,63.60,63.60,57.60,61.00,60.00,60.60,60,1262,73755.00,
890151,MOLDTEKPP   ,B ,Q,330.00,346.00,330.00,338.15,338.15,330.00,16,20,6801.00,
890152,URJAPP      ,T ,Q,1.87,1.88,1.75,1.82,1.76,1.83,67,112653,203321.00,
935142,0STFC2021   ,F ,D,2105.00,2106.00,2105.00,2106.00,2106.00,2105.00,17,846,1780930.00,
935383,849NTPC25   ,F ,D,13.58,13.75,13.58,13.65,13.65,13.70,7,1187,16183.00,
935544,734REC30    ,F ,D,1231.00,1231.00,1231.00,1231.00,1231.00,1225.00,1,21,25851.00,
935582,735NHAI31   ,F ,D,1250.00,1250.00,1250.00,1250.00,1250.00,1250.00,1,176,220000.00,
935584,76NHAI31    ,F ,D,1237.01,1237.01,1237.00,1237.00,1237.00,1240.00,5,75,92775.00,
935616,753IREDA26  ,F ,D,1158.98,1158.98,1157.99,1157.99,1157.99,1128.10,5,45,52125.00,
935618,774IREDA31  ,F ,D,1264.89,1264.89,1264.89,1264.89,1264.89,1251.00,3,44,55655.00,
935656,115KFL22    ,F ,D,990.00,990.00,990.00,990.00,990.00,1000.00,1,70,69300.00,
935664,739NHAI31A  ,F ,D,1262.20,1264.00,1262.20,1264.00,1264.00,1264.20,7,24,30315.00,
935666,769NHAI31   ,F ,D,1273.50,1275.00,1273.50,1274.74,1274.10,1274.35,3,241,307063.00,
935674,769HUDCO31  ,F ,D,1260.00,1266.00,1260.00,1260.00,1260.00,1252.01,8,1085,1369506.00,
935680,729IRFC26   ,F ,D,1185.00,1185.00,1144.50,1165.00,1165.00,1189.98,4,510,584102.00,
935682,764IRFC31   ,F ,D,1270.10,1270.10,1268.00,1270.00,1270.00,1273.79,3,205,260150.00,
935688,729NABARD26 ,F ,D,1147.85,1147.85,1139.90,1139.90,1139.90,1140.99,8,710,809472.00,
935690,764NABARD31 ,F ,D,1247.00,1247.00,1245.00,1245.00,1245.00,1244.71,4,900,1121700.00,
935740,872MMFSL26  ,F ,D,1199.00,1199.00,1180.00,1180.00,1180.00,1199.00,3,15,17795.00,
935760,MMFSL26A    ,F ,D,1660.00,1660.00,1660.00,1660.00,1660.00,1678.00,1,40,66400.00,
935776,0KFL22A     ,F ,D,1680.00,1680.00,1680.00,1680.00,1680.00,1527.00,1,100,168000.00,
935786,957EHFL26   ,F ,D,968.99,968.99,968.99,968.99,968.99,960.00,1,3,2906.00,
935788,10EHFL26    ,F ,D,998.99,999.00,985.61,987.00,987.00,994.97,8,295,292596.00,
935814,930DHFL26B  ,F ,D,340.00,342.00,340.00,341.00,341.00,340.00,5,984,335586.00,
935852,89IBHFL21B  ,F ,D,1059.00,1059.00,1051.00,1051.00,1051.00,1044.36,2,10,10550.00,
935860,9IBHFL26B   ,F ,D,950.80,951.00,939.00,939.00,939.00,935.00,3,125,117670.00,
935896,960SEFL21   ,F ,D,439.98,439.98,439.98,439.98,439.98,375.00,1,10,4399.00,
935898,10SEFL21    ,F ,D,420.00,420.00,420.00,420.00,420.00,420.00,1,47,19740.00,
935908,905RHFL22B  ,F ,D,160.00,160.00,160.00,160.00,160.00,190.00,6,263,42080.00,
935940,975SEFL22B  ,F ,D,390.00,390.00,390.00,390.00,390.00,391.00,3,42,16380.00,
935994,912SEFL22   ,F ,D,350.00,351.01,350.00,351.00,351.00,360.00,4,19,6660.00,
935996,950SEFL22   ,F ,D,350.30,350.30,350.30,350.30,350.30,415.00,1,22,7706.00,
936004,875MFL22    ,F ,D,1010.00,1010.00,1010.00,1010.00,1010.00,1001.00,2,20,20200.00,
936010,900MFL22A   ,F ,D,1009.52,1020.00,1009.00,1020.00,1020.00,1019.49,7,884,900783.00,
936050,925SEFL22   ,F ,D,305.00,306.00,305.00,305.80,306.00,305.00,6,95,29014.00,
936052,930SEFL22   ,F ,D,315.80,316.00,315.80,316.00,316.00,301.00,2,10,3158.00,
936112,9SEFL23B    ,F ,D,339.80,339.80,339.80,339.80,339.80,325.00,1,25,8495.00,
936116,912SEFL28   ,F ,D,420.00,420.00,420.00,420.00,420.00,399.00,1,100,42000.00,
936128,9ERFL23     ,F ,D,959.00,959.00,959.00,959.00,959.00,951.43,1,10,9590.00,
936176,91SEFL21    ,F ,D,435.00,435.00,435.00,435.00,435.00,435.00,13,200,87000.00,
936188,96SEFL28    ,F ,D,309.80,309.80,309.80,309.80,309.80,308.80,1,16,4956.00,
936198,89DHFL21    ,F ,D,320.00,348.00,315.00,348.00,348.00,330.00,3,132,41618.00,
936218,0JMFCSL21   ,F ,D,1294.00,1294.00,1290.00,1290.00,1290.00,1299.50,5,177,228630.00,
936224,975JMFCSL28 ,F ,D,1120.00,1122.00,1120.00,1122.00,1122.00,1123.64,2,60,67300.00,
936232,91STFCL21   ,F ,D,1074.00,1074.00,1074.00,1074.00,1074.00,1071.65,6,100,107400.00,
936234,93STFCL23   ,F ,D,1140.00,1140.00,1140.00,1140.00,1140.00,1099.94,1,1,1140.00,
936238,0STFCL21F   ,F ,D,1275.10,1276.00,1275.10,1276.00,1276.00,1275.00,2,30,38262.00,
936290,890TCFSL23  ,F ,D,1113.41,1113.41,1105.04,1105.04,1105.04,1109.99,2,150,166593.00,
936312,AHFL29SEP18 ,F ,D,1369.00,1369.00,1280.00,1280.00,1280.00,1270.00,3,20,26140.00,
936316,925AHFL23   ,F ,D,1012.01,1012.01,1012.00,1012.00,1012.00,1013.00,2,109,110309.00,
936324,912STFCL23  ,F ,D,1010.00,1018.00,1010.00,1018.00,1018.00,1006.20,2,20,20280.00,
936334,STFCL21118  ,F ,D,1259.00,1259.00,1259.00,1259.00,1259.00,1255.67,1,20,25180.00,
936336,STFCL21118A ,F ,D,1271.10,1271.10,1270.00,1270.00,1270.00,1280.00,3,40,50826.00,
936372,MFL29NOV18C ,F ,D,1375.00,1375.00,1375.00,1375.00,1375.00,1315.02,6,251,345125.00,
936374,MFL29NOV18D ,F ,D,1415.00,1415.00,1415.00,1415.00,1415.00,1415.00,2,200,283000.00,
936384,1025JFCSL28 ,F ,D,1100.00,1100.00,1083.00,1083.00,1083.00,1083.00,7,300,327320.00,
936390,EFL4JAN19   ,F ,D,1220.00,1241.00,1220.00,1227.00,1241.00,1220.00,2,30,36810.00,
936400,1060EFL29   ,F ,D,995.00,995.00,995.00,995.00,995.00,995.00,1,1,995.00,
936404,905MMFSL22  ,F ,D,1023.67,1023.67,1022.00,1022.30,1022.30,1024.00,11,540,552287.00,
936408,915MMFSL24  ,F ,D,1080.00,1080.00,1078.01,1078.01,1078.01,1081.00,3,60,64690.00,
936412,93MMFSL27   ,F ,D,1129.97,1130.00,1129.97,1129.99,1130.00,1118.00,6,162,183057.00,
936428,1005SEFL24  ,F ,D,340.00,340.00,340.00,340.00,340.00,340.00,4,52,17680.00,
936432,0SEFL24A    ,F ,D,440.00,440.00,440.00,440.00,440.00,367.90,1,1,440.00,
936472,975IFL24    ,F ,D,1024.00,1024.00,1024.00,1024.00,1024.00,1021.20,1,25,25600.00,
936484,975MFL22A   ,F ,D,1024.00,1024.00,1024.00,1024.00,1024.00,1029.00,1,100,102400.00,
936500,1090DLSL22  ,F ,D,991.00,991.00,991.00,991.00,991.00,991.00,6,70,69370.00,
936512,91LTFL22    ,F ,D,1033.01,1033.01,1033.01,1033.01,1033.01,1030.27,1,8,8264.00,
936520,925LTFL24   ,F ,D,1090.00,1090.00,1090.00,1090.00,1090.00,1122.00,1,50,54500.00,
936532,898LTFL29   ,F ,D,1146.00,1146.00,1144.00,1144.00,1144.00,1145.00,19,592,677841.00,
936544,10MFL24     ,F ,D,1040.50,1040.50,1040.50,1040.50,1040.50,1080.00,1,1,1040.00,
936562,9LTFL24     ,F ,D,1060.00,1079.45,1060.00,1079.45,1079.45,1074.75,3,83,88783.00,
936574,905LTFL27   ,F ,D,1146.90,1147.00,1146.90,1146.98,1146.97,1142.90,13,465,533336.00,
936578,87LTFL27    ,F ,D,1160.00,1160.00,1160.00,1160.00,1160.00,1130.00,3,15,17400.00,
936598,926SCUF22   ,F ,D,1015.00,1015.00,1011.00,1011.00,1011.00,1011.00,3,96,97286.00,
936600,0SCUF22     ,F ,D,1213.00,1213.00,1213.00,1213.00,1213.00,1202.01,1,10,12130.00,
936606,0SCUF24     ,F ,D,1215.02,1215.02,1215.02,1215.02,1215.02,1218.50,1,40,48600.00,
936624,1025MFL22   ,F ,D,1010.00,1010.00,1010.00,1010.00,1010.00,1140.00,1,100,101000.00,
936642,975MHIL24   ,F ,D,1030.00,1030.00,1030.00,1030.00,1030.00,1025.00,1,100,103000.00,
936652,0MHIL22     ,F ,D,1225.00,1225.00,1225.00,1225.00,1225.00,1209.90,1,190,232750.00,
936694,0SFL24      ,F ,D,905.00,905.00,905.00,905.00,905.00,889.00,1,1,905.00,
936706,1050JMFPL24 ,F ,D,1038.50,1039.00,1038.50,1039.00,1039.00,1039.00,4,400,415509.00,
936710,0EFL21A     ,F ,D,1200.60,1200.60,1200.60,1200.60,1200.60,1173.00,1,65,78039.00,
936716,995EFL24A   ,F ,D,961.00,961.00,960.00,960.00,960.00,961.00,3,41,39380.00,
936722,995EFL29    ,F ,D,938.00,938.00,938.00,938.00,938.00,945.00,2,67,62846.00,
936730,975MFL24AA  ,F ,D,1041.00,1041.00,1031.01,1041.00,1041.00,1049.99,14,513,530317.00,
936758,1013DLSL24  ,F ,D,962.40,962.40,945.00,945.00,945.00,802.00,2,51,49065.00,
936794,0STF23      ,F ,D,1162.00,1162.00,1162.00,1162.00,1162.00,1156.29,1,10,11620.00,
936798,0STF26      ,F ,D,1221.55,1221.55,1221.55,1221.55,1221.55,1210.00,1,22,26874.00,
936806,85TCFS24    ,F ,D,1149.70,1149.70,1149.70,1149.70,1149.70,1096.00,1,5,5748.00,
936820,0IFL22A     ,F ,D,1178.00,1178.00,1178.00,1178.00,1178.00,1150.00,2,100,117800.00,
936826,0IFL25      ,F ,D,1150.00,1150.00,1150.00,1150.00,1150.00,1150.00,2,26,29900.00,
936858,10MMFL21    ,F ,D,994.00,994.00,994.00,994.00,994.00,994.00,1,5,4970.00,
936908,BILNCD      ,F ,D,32.25,32.45,32.25,32.45,32.45,32.32,11,3475,112405.00,
936914,95MFL22A    ,F ,D,1015.00,1015.00,1010.00,1012.00,1012.00,1010.00,5,16,16186.00,
936926,925MFL21D   ,F ,D,986.00,1009.00,986.00,1009.00,1009.00,1049.00,2,1003,989027.00,
936928,95MFL23     ,F ,D,1011.00,1011.00,1010.00,1010.00,1010.00,1021.00,3,200,202100.00,
936930,975MFL24B   ,F ,D,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,8,109,114450.00,
936932,95MFL21D    ,F ,D,1050.10,1050.10,1050.10,1050.10,1050.10,1042.01,1,1,1050.00,
936949,10MHFL22    ,F ,D,1065.00,1065.00,1065.00,1065.00,1065.00,1040.01,1,25,26625.00,
936953,1025MHFL24  ,F ,D,1005.00,1062.00,1005.00,1045.00,1045.00,1050.00,5,281,286295.00,
936955,1065MHFL24  ,F ,D,1111.00,1111.00,1111.00,1111.00,1111.00,1111.00,1,5,5555.00,
936971,104ECL24    ,F ,D,982.00,983.00,982.00,982.49,982.00,980.83,4,205,201407.00,
936975,995ECL29    ,F ,D,950.00,950.00,904.00,915.06,915.00,950.00,23,294,269405.00,
937009,86LTFL24    ,F ,D,1078.00,1078.00,1077.00,1077.00,1077.00,1077.81,3,90,96940.00,
937017,865LTFL26   ,F ,D,1109.00,1109.00,1109.00,1109.00,1109.00,1106.00,3,200,221800.00,
937059,SVITCH30    ,F ,D,1142.00,1149.99,1142.00,1149.99,1149.99,1135.00,3,16,18319.00,
937065,875STFCL27  ,F ,D,1015.00,1015.00,1015.00,1015.00,1015.00,1024.00,1,50,50750.00,
937079,0EFIL21     ,F ,D,1105.00,1105.00,1100.91,1100.91,1100.91,1105.00,6,335,369964.00,
937085,98EFIL25    ,F ,D,987.99,991.90,987.99,990.00,991.90,970.05,4,36,35609.00,
937089,0EFIL25     ,F ,D,903.00,1000.00,903.00,1000.00,1000.00,900.00,2,20,19030.00,
937113,0MFL23CC    ,F ,D,1152.00,1152.00,1100.00,1152.00,1152.00,1140.00,5,398,448096.00,
937115,0MFL25B     ,F ,D,1130.00,1135.00,1130.00,1135.00,1135.00,1130.00,2,45,50975.00,
937117,94MMFL21    ,F ,D,995.00,995.00,995.00,995.00,995.00,994.00,1,10,9950.00,
937127,0MMFL25     ,F ,D,1000.00,1000.00,1000.00,1000.00,1000.00,0.00,1,50,50000.00,
937167,0MVAFL25    ,F ,D,1075.00,1075.00,1075.00,1075.00,1075.00,1133.10,1,100,107500.00,
